,Unnamed: 0,bill_intro,committee_position,engagement,pid,pid_next,procedural,procedural_question,question,simple_label_next,text,text_next,uids,vid,weak_question
128,128.0,False,Vice-Chair,False,14.0,2334.0,False,False,True,General Public,"So this bill prohibits unions, union members or union leaders from being paid to collect signatures?","Right, if their only purpose is to collect signatures.",{7875660},7652,False
129,129.0,False,Member,False,86.0,11742.0,False,False,True,General Public,"Thank you, Mr. Chair. I have a question about the solutions up there, in particular the top one. It says target energy efficiency. And in some ways I can understand how that would help, because if you improve lighting efficiency, for example, that would help you in the time of days where there's a problem., But other kinds of efficiency, while laudable, would actually hurt you. So for example, increased air conditioning efficiency would make things worse for you. Increased refrigeration efficiency wouldn't hurt you or help you, wouldn't help at all, in fact. So can you talk a bit more about that, what you mean by increased efficiency and why it helps?","From the PUC's perspective, one of the things we need to be able to do on energy efficiency, right now most of our energy efficiency programs are just looking at overall savings. We don't really look at where those savings are happened geographically, which is actually an important feature, and what time of day that's happening.","{2474784, 2474788}",2856,False
130,130.0,False,Possible Chair,False,84.0,719.0,False,False,False,Lobbyist,"[Brian] Mr. Caldwell, just real quick for a second, I just don't, this is informational. So, I really don't wanna get into discussing current legislation that perhaps is pending.","- [Mr. Caldwell] But, the argument that's being made by other people is that this is just a little guy. It's just a, ya know, there's a, language like, ""innovation is making it possible ""for ordinary people to earn additional income ""through apartment sharing arrangements, ""like those offered by Airbnb, HomeAway and VRBO.""",{451129},493,False
131,131.0,False,Member,False,10481.0,6440.0,False,False,False,General Public,"So what I'm having trouble with is the assertion that this is a big disaster, this legislation. That this is going to, according to the Sonoma County Sheriff's Office letter, eliminate a successful and proactive investigative tool., Eliminate. When, as it relates to juveniles at least, you've indicated that there's been, seems like, very little effect.","Well, the truth is that the juvenile justice system attempts to rehabilitate. There's no rehabilitation in the adult system.","{7594378, 7608964}",7471,True
132,132.0,False,Member,False,59.0,3751.0,False,False,False,State Agency Rep,"Please show this passing 3-0. Moving on now to item number three, which deals with CalWorks, adjusted CalWorks Childcare Case Load Funding. Department of Finance.","Stage two and stage three of CalWorks Childcare is funded as an entitlement. Stage three is not legally an entitlement, but we do fund it that way, and so every governor's budget and May revision, we do update the estimates for case load and cost of providing care in these programs.",{1173958},1140,False
133,133.0,False,Possible Chair,False,34.0,16517.0,False,False,False,General Public,"So, because I know it was mentioned earlier in testimony over 7,000 folks have been revoked. I mean, that seems to be the post effective tool, as opposed to Various ordinances. I mean, it's really the tool of revoking and shutting them down.","Right, before you would have to go through a very arduous right abatement process or multiple violations, and it was frustrating. Very frustrating for locals who, we're getting complaints. And people are asking why? Why are they still in business when you know what's going on there.",{4379471},5696,True
134,134.0,False,Possible Chair,False,72.0,102367.0,False,False,False,General Public,"They will go ahead, we'll go ahead and through the panel and so okay, thanks.","Good afternoon, I'm Erica Murray. I'm the President and CEO of the California Association of Public Hospitals and Health Systems. I really appreciate that opportunity to speak before you. And I especially appreciate the staff's work in putting this together so we can all learn about this really important issue, so thank you. I have never used a PowerPoint in this room, so and I am not terribly technologically savvy, okay.",{10632586},23817,False
135,135.0,False,Not In Committee,False,117.0,21199.0,False,False,False,General Public,"Thank you. Under existing law, all dogs seized in connection with animal fighting convictions are automatically labeled as vicious. The vicious label is a death sentence for these dogs. AB 1825 would simply ensure that animal professionals individually evaluate these dogs to determine whether they can be rehabilitated to safely re-enter society, or need to be placed in sanctuaries or euthanized if deemed absolutely necessary. California is one of only 11 states that still mandates this automatic designation., I'm happy to co-op this bill with my colleague, Assemblymember Maienschein. In light of the high profile case of dogs seized from the property of NFL player, Michael Vick, 48 of the 49 seized dogs were evaluated positively. And some even became therapy or service dogs., None of these dogs have been involved in incidents that would deem them vicious under revisions of existing law. 1825 is a bipartisan piece of legislation that will allow animal fighting victims to be judged by their own health and behavior and given the opportunity to live a cruelty free life. I have here two witnesses, one from the California Animal Control Directors' Association and the other from the Stockton Animal Services.","Thank you, Members of the Committee, for allowing me to speak on behalf of Stockton Animal Services, a municipal animal shelter operated by the City of Stockton. My name is Phillip Zimmerman, and after nearly two decades with the Stockton Police Department, I became the manager of Stockton Animal Shelter in early 2015. I'm here today to voice strong support for AB 1825, an important piece of legislation that will protect canine victims of cruelty in California.","{7582345, 7582347, 7582341}",7469,False
136,136.0,False,Member,False,40.0,16689.0,False,False,False,General Public,Thank you Mr. Chairman.,"Two quick questions maybe for the representative from LA Ricks. The first is these networks don't ever tend to be finished. You're all As the growth of data, the growth of communications traffic in situations like this over time,",{7206907},7303,False
137,137.0,False,Member,False,11.0,4348.0,False,False,False,General Public,"Thank you very much Mister Chair and fellow colleagues for allowing me to present 1888. Essentially we want to be a state that does not discriminate. And as such, there are a number of private institutions Private educational institution that currently do discriminate based on sexual orientation., This proposal would suggest that if an institution receives Calicut funding for the students that they provide a statement ht they do not discriminate and. What's important is that the institutions, if they are receiving public dollars, they can send an affirmative statement related to the issues at hand when focused on the issues of equality. And happy to answer additional questions, and I have two individuals here speaking in support as well., Good afternoon Mr Chair and members.","Joe Michael for Equality California. We are proud to sponsor this bill and work with the Assembly Member on it because California does not allow government entities or organizations that offers Or services to the public, to refuse service to people based on a protective characteristic.","{4365482, 4365476, 4365478}",5703,False
138,138.0,False,Not In Committee,False,48.0,1246.0,False,False,False,General Public,"Thank you. Thank you, SB 287 is a bill modeled after an ordinance that was passed when I was a member of the San Diego City Council which would require most newly constructed buildings after January 2017 to have an automated external defibrillator or AED device. I want to accept the amendments on page 8 of the analysis. This year over 350,000 Americans are expected to suffer from sudden cardiac arrest, nine out of ten will not survive. Their survival rate will depend on the ability to get to help., An AED device has been proven to increase a victim's survivability because it gets them to an automatic, I'm sorry, to a much quicker aid. Timing matters, as many of you know that know a little bit about heart attacks. Receiving a shock from an AED within the first 4-6 minutes can increase the likelihood of survival by as much as 70%. It makes you wonder why we're not doing more in this society when heart attack, heart failure and sudden cardiac arrest are one of the leading causes of death in this country., According to the Red Cross, increasing training and access to an AED can save as many as 50,000 lives per year. Nothing that we can do really will have more of an impact at saving a life than doing what we can to make our facilities, our buildings, our places where people congregate safer in providing a very affordable device, as an AED, they're getting more affordable every year., Okay, we want to show how easy it is to use. We have lots. I think we've peeled off our support. We worked with opponents on this bill to address their concerns, and I think at this time there is no opposition. But we'll hear from-, --some of the people that we worked with to ensure that this program can obtain all the buy in of everyone involved that's affected by it.","Johann Klehs representing Paramedics Plus, Alameda County's 911 EMS provider. We support this bill. We actually donate a lot of these to facilities throughout Alameda County. In years ahead, they'll be very common in people's homes.","{1925747, 1925717, 1925685, 1925701, 1925759}",1824,False
139,139.0,False,Member,False,64.0,4053.0,False,False,False,General Public,Thank you Don. Thank you.,"Hi. Thank you for spending a long day with all of us. Like the previous speaker, I also cannot stand talking in front of people, so bear with me. My name is Mary Brett. I'm the Executive Director of a small not for profit agency in in the East Bay. We provide services, we provide ILS and supported living services.",{325340},359,False
140,140.0,False,Member,False,28.0,9902.0,False,True,False,General Public,"Would you like to make a comment, sir? State your name.","Yes Mr. Chairman. My name is Ross Browning. I live in Kings County. I have a small ranch in Laton, California.",{741303},787,False
141,141.0,False,Not In Committee,False,58.0,1481.0,False,False,False,General Public,And I do have a witness. David Wolf would like to make a brief comment.,"Yes. Mr. Chairman, I will be brief. David Wolf. The Harry Jarvis Tax Payers Association. In strong support of this bill.",{14792458},30146,False
142,142.0,False,Member,False,113.0,19749.0,False,False,True,State Agency Rep,"Please do take that back. because withholding the Proposition 98 apportionment without giving districts options may cause a hardship at the local level. So thank you, please take that back. Let me just look here. And with regard to the compliance audits as opposed to, I believe, in the past it's been a financial audit. And now we're looking at compliance audits. What I've heard from, some of the folks on the ground that that's going to be pretty expensive, pretty lengthy. Is that the best path to head down, requiring the compliance audit?","So the way the existing program works right now, OPSC does desk audits. So K through 12s are already familiar with the annual audit process, which they're already up to 32 categories that the audits require. So adding this one additional area to oversee, we don't see it as overly cumbersome or overly in costs.","{14017504, 14699169}",28012,False
143,143.0,False,Member,False,98.0,3395.0,False,False,True,State Agency Rep,"Okay. That's a little bit of a problem for me because I think it's a unique mission and therefore, somehow that mission should be at the table. And then finally, I heard you say that part of this is going to respond to the LAO's concern about using outcome data and getting a standard metric and goals that are agreed upon?","That's what we intend and we intend for these consortia to work closely as part of the implementation of the Workforce Investment and Opportunity Act and then also, that we will be getting a report on how we might think about this moving forward.  We'll be getting a report from the Superintendent and the Chancellor and we intend to consider that as part of this discussion.",{185426},171,False
144,144.0,False,Member,False,31.0,14856.0,False,False,False,General Public,"Thank you, Mr. Dababneh. Seeing no discussion or debate on the resolution, and without objection, we may take a voice vote. All those in favor say aye. Aye. Oppose say, nay. The ayes have it, the resolution is adopted., File item 52 is ACR56. Clerk will read.",Assembly Concurrent Resolution 56 by Assembly Member Reyes relative to sexual assault.,"{12375240, 12375237}",26882,False
145,145.0,False,Possible Chair,False,64.0,17616.0,False,False,True,General Public,"So the 12 month eligibility piece that Senator Jackson talked about would help in this particular scenario. Because Dad may have gotten seven hours 1 week out of 52 or 3 weeks out of 52. So the annual, the 12 month eligibility, would avoid this, you're on, you have subsidy, you don't, you have, you don't. Correct or incorrect?","Correct, Senator. However, there's a stipulation that California currently has that the parent must report income changes within five days. So one of the recommendations from the field is really make it 12 month eligibility. The parent comes in, qualifies based upon their income and situation today, and they remain qualified for 12 months.",{5119961},6401,False
146,146.0,False,Vice-Chair,False,57.0,6440.0,False,False,False,General Public,I'd like to move the bill.,Thank you.,{1639443},1555,False
147,147.0,False,Possible Chair,False,113.0,4034.0,False,False,True,State Agency Rep,"Doesn't this seem like a rather loose governance model to you?, Just does to me off the top of my head., I worry about accountability. I worry about in-fighting. I mean, I want my agency to get all the dollars. You want your agency to get all the dollars., How does this all get worked out?","Certainly there's an overall accountability framework that you will be worked out, but there's also a fiscal incentive as well.","{293921, 293923, 293917, 293925}",324,False
148,148.0,False,Member,False,60.0,2985.0,False,False,True,State Agency Rep,"Miss Bosler, are you suggesting that was in the governor's proposal?","That is reflected in our budget, over what was invested in 2014, and then also-",{1413612},1357,False
149,149.0,False,Member,False,31.0,15792.0,False,False,False,Staff,"Thank you, Mr.Thurmond. Seeing no discussion or debate on the item, clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote. All members vote who desire to vote. Clerk will close the roll, tally the vote. Aye 74, no 0. Measure passes. File item 136 AB 2492 for the purpose of amendment.",Assembly Bill 2492 with amendments by Assemblymember Alejo.,{6148995},6922,False
150,150.0,False,Member,False,43.0,111336.0,False,False,True,State Agency Rep,"I have a question., Thank you very much, Mr. Chair. The BOE has come under a lot of fire lately and there's been a lot of talk of massive structure reforms needed in the BOE. I've also heard that there are a number of excess employees at the BOE., And that's just kind of what I've heard around from various accounts that I've gotten. There's been a lot of discussion about the BOE lately. So my first question is how many people does the BOE actually employ?","We have close to 4,900 positions. Right now, of those 4,900, we have 639 that are vacant. Of that amount, there are 80 positions that are on approved leave of absence.","{13270527, 13270526, 13325783}",27463,False
151,151.0,False,Member,False,3.0,3036.0,False,False,False,LAO,"I think it's a little bit different when it's a mixed drink. And the other thing I would think would be really helpful information is a comparison of what our taxes are for alcohol, compared to other states. As I understand it, we're traditionally very, very low, compared to the 50 states.","It's very difficult to compare excise taxes for alcohol from one state to the other, state's tax them in different ways. But in general, the data I've seen indicates that California is in the lower half of states, and it varies by beverage. We have a very low wine tax rate. California's obviously a major wine producer.",{1864315},1768,True
152,152.0,False,Member,False,100944.0,111114.0,False,False,True,Unlabeled,"Thank you very much, and want to thank the author for bringing this bill as well. And really thank your witnesses in support. No offence to the author, but given the polished nature of your presentations, I was having a tough time telling who the Assemblymember was. So you did a great job., I have just one quick question. I'll save more comments for the close. But when, to the witnesses, when you told your friends, and I'm hoping you did tell your friends, that you'd be coming up to present today., What was their reaction when you told them, hey, I'm going to Sacramento to talk about trying to find more ways to incentivize younger people to vote and get engaged.","Well, they were really excited first of all. And then they also wanted the voting age to be lowered to 17. Because they feel the same way as I do and they do support that the voting age should be lowered to 17. And they just gave me a lot of support because that's what they want to happen.","{13030826, 13030827, 13030829}",27316,False
153,153.0,False,Member,False,64.0,1434.0,False,False,True,General Public,And that would apply too to a citizen as well?,"Well, that mean you wouldn't have that scenario where the Federal government-",{9900982},17974,False
154,154.0,False,Member,False,59.0,3980.0,False,False,False,State Agency Rep,"That's what I'm wondering., He's absolutely correct, there was no reason to me to come up. Okay, thank you. Thanks, appreciate that. With that, if there's no other questions, I want to thank and excuse those members, of this panel who aren't on the next panel, which is all of you, so thank you all., And we will begin with Mr. Baier.","Thank you, Mr. Chair and members. My name is John Baier with the State's Auditor's Office, and actually my colleague, Kathleen Fullerton, will do our presenting for us. Okay.","{5551313, 5551319, 5551315, 5551311}",6703,False
155,155.0,False,Possible Chair,False,81.0,4034.0,False,False,True,State Agency Rep,Is the idea that consortia continue and the allocation boards are another entity? ...I heard you say that the consortia would continue? Were you going to say that?,"Correct, it's ongoing proposal... Consortia would exist throughout adult education block grant proposal.",{294291},324,False
156,156.0,False,Member,False,106.0,7291.0,False,False,True,State Agency Rep,"But, before we leave your subject area, so how long would it take you to deploy those to the field if you needed to do so? And, are you indicating that the supplies and equipment are usable now, withstanding the fact that IVs and the other expendables are gone?","We think we could deploy them within six to 12 hours. We have trucking contracts that we could use, they're in warehouses in Central and Northern California. So, depending on where in the state we had to deploy them we could deploy them pretty quickly.",{1334082},1286,False
157,157.0,False,Possible Chair,False,92.0,3195.0,False,False,False,State Agency Rep,We just had to count them.,"It was more than a count. It was sort of, how do you garner resources and work those resources together to get the people who need that assistance the most rapidly? So the rapid re-housing model, which is getting people into a stable environment as quickly as possible is a really big deal. And that is a matter of the state providing technical assistance and other resources in order for the local jurisdictions to coordinate their efforts accordingly.",{105620},103,False
158,158.0,False,Not In Committee,False,110.0,5702.0,False,False,False,State Agency Rep,"And I accept the recommended amendment to the bill and I want to thank committee staff and you for your input and assistance. OK, let me just, in the interest of time, because I know how busy this committee is say that this conservancy, I know that there has been a sunset in the past, one of the points I would like to make., This is one of the conservancies that deserve permanent status. It covers 440 square miles along six major reservoirs, four cities and large area of unincorporated county lands, Cleveland National Forest, Native American reservations with 700,000 people living within its area of influence., The conservancy in its 12-year history has overseen 100 acres of restoration along the river. The construction and renovation of approximately 15 miles of public trail along the river. And it's well used by people of all ages and certainly acquisition of over 200 acres of land from willing sellers., To get to the punch line, proposition one passed by voters last November includes $17 million for projects in the conservancies water shed with projects estimated to take 5 to 10 years to complete. Grantees must be monitored for compliance with grant conditions on capital projects for up to 25 years., This makes sense, this conservancy has an excellent reputation of work in the area and I have a couple of speakers with me. And we'd be happy to talk for hours about the San Diego River Conservancy. And maybe at some point, we'll have the opportunity, but I gather that may not be today., And I look forward to adding Mr. Jones from our region as a co-author of this bill as it moves forward at his request. So with that, I would ask you indulge at least a couple of my speakers who will be short and brief. Ben Clay who is the chair of our river conservancy, Jonathan Clay, who's here on behalf of the county of San Diego board of supervisors., And I might add, I have the city, the county, and a number of stake holders who are in support of this bill.","Mr. Chairman, members of the committee, thank you very much for the consideration of this piece of legislation and the amendments that have been proposed. Thank you.","{710341, 710347, 710353, 710323, 710359, 710329, 710335}",750,False
159,159.0,False,Member,False,64.0,21151.0,False,False,False,General Public,"Which is your fundamental right., I would say as we continue to talk about the correlation and relationships, it's the kind of conversations, as a sitting member of the Legislature, that I personally take offense to., In the Western Growers letter, the notion that Mr. Ross' connections with the UFW are long-standing and well known, as is his influence in the Legislature., Well, as we all are well aware, any number of special interests have a role to play to represent their special interests before the Legislature., And I find it very ironic that a letter written on the Western Growers letterhead suggests that, while we certainly know that the Western Growers have played a very strong, active role in supporting candidates, sitting members, opposing candidates, contributed dollars to independent expenditure committees., So it feels a little like throwing rocks at glass houses, to suggest that one consultant outweighs the amazing power that the Western Growers have over the political process in this Legislature., I think finally I would just say this whole notion of an expectation of a balance in your rulings is curious to me. Because as I read the role and responsibility of the ALRB, it's adjudicating according to the law.","Yes, ma'am.","{7549379, 7549381, 7549383, 7549387, 7549389, 7551982, 7551983}",7431,True
160,160.0,False,Member,False,62.0,114321.0,False,False,True,Unlabeled,"Thank you, Mr. Vice Chair. Good afternoon Mr. Lowry. Good Afternoon. I throughly enjoyed meeting with you yesterday and hearing about what you and the other board members were doing and really appreciate your role on the Occupational Safety and Health Appeals Board. In your letter to the Committee, you noted that you think the board will continue to have challenges relating to independent contractors, indoor heat, and workplace violence, three things that are very near and dear to me. I represent an area that has a large number of warehouses in the middle of Southern California. Summer can become very, very hot, what is the board and Cal/OSHA doing to address the issue of indoor heat for both employers and employees?","Okay, the Cal/OSHA as a broad group has a high heat, I don't know if you want to call it a task force. But high heat efforts making targeting and concerted inspections where I think there may be heat illness problems. We decided in the last year, a decision related to high heat in warehouses. And the issue there was whether an employers Injury and Illness Prevention Plan, otherwise known as an IIPP, should and did cover high heat inside the warehouse. There are specific regulations that relate to outside, but we looked at the regulations for inside with the IIPP and determined that we did. We had a hearing when the employer appealed that decision to the Superior Court in Los Angeles last week. And the Superior Court affirmed that decision, so we're very happy with respect to that. And I'm sure that there will be other cases which we have to interpret the laws as you've written them and the regulations as they come to us.",{15419026},30404,False
161,161.0,False,Member,False,64.0,7809.0,False,False,False,LAO,"Thank you very much. Concern will be duly noted. We'll move on to issue six, staffing adjustments for acute crisis units, budget requests, page 18 at the agenda.","Thank you, we're, right now have both the Northern Crisis Center and the Southern Crisis Center open. Fairview in the south accepted their first admission on April 6th, and Sonoma accepted their first admission on April 28th.",{938505},934,False
162,162.0,False,Member,False,60.0,2988.0,False,False,True,LAO,So the idea here being that we could benefit from the state's bulk purchasing power?,I believe so.,{1423919},1369,False
163,163.0,False,Possible Chair,False,67.0,8188.0,False,False,True,State Agency Rep,"OK. Would you or do you think your board of supervisors might have a position on standard-- making a statewide standard or as you're updating your voter system, are you looking at things like that?","They know we need a new voting system. I will be perfectly honest with this panel is that my citizens like the touchscreens. And they will use them if we do not have a voter that is disabled using him. And they do like them. And for that, they can see them.",{584322},622,False
164,164.0,False,Member,False,88.0,,False,False,False,Unlabeled,"Thank you Mr Speaker. I rise in opposition and want to take a moment to point out what I think is the economic illiteracy at the heart of this bill., We hear from the supporters, for example, from our good colleague from San Jose that if you if you can't afford this little increase we shouldn't be in business anyway, to paraphrase that comment., There's really an arrogance there. If you can't afford this bill it might in fact be because of the daily, the relentless, the bill after bill after bill, the drip after drip after drip of regulation that comes out of this house that makes it harder for you to hire people. It makes it harder for you to pay them. It makes it harder for you to earn a profit and actually stay in business. That may be why you can't afford this increase.",we hear from our friend from,"{2638122, 2638132, 2638118}",4199,False
165,165.0,False,Member,False,64.0,18615.0,False,False,True,General Public,Do you have a vision or is there any desire on your part to have an expanded role and to expand the program at all?,"That would be a discussion that I would have to have with Commissioner Owen, and potentially even the governor's office, for that matter.",{5764620},6779,False
166,166.0,False,Not In Committee,False,96.0,2134.0,False,False,False,Lobbyist,"Thank, thank you again Mr. Chair, members. SB 572 requires school districts to appoint an advisory committee, made up of parents, students, teachers, and a cross section of the community that advise a district before closing a school., Despite the lack of data, our conversations with stakeholders indicates that many school districts already use advisory committees for school closures, as recommended by the Depart of Education. Therefore, SB 572 would not require these school districts to do more than they're already doing, and that would not increase their costs., However, for school districts that do not do this, this is an important investment because of the severe economic consequences of closing a school. Particularly for low socioeconomic communities., School closures, fortunately, are very rare occurrences in California, so the use of the advisory committee would also be rare, would not impose any high recurring costs. Overall, the high cost and severity of closing a school far outweighs the cost of establishing a district advisory committee., District advisory committees benefits the school closure process because they help the school district conduct the comprehensive impact study that includes projected cost savings and fiscal analysis. This helps school districts make their final decision and can limit the negative fiscal effects caused by school closure., SB 572 will help ensure that those most effected by a school closure have a voice at the table, and work together with the school district to determine the best course of action to help their children during this difficult period without financially burdening the school district. I look forward to working with the committee on suspense. Thank you.","Mr. Chair, Tony Trigueiro on behalf of the California Teachers Association. We've worked with the author and we're in the process of acquiring a support position on the bill. We think while it's on suspense, that we can reduce any of the mandate cost.","{955428, 955432, 955438, 955444, 955416, 955422}",950,False
167,167.0,False,Member,False,55.0,6553.0,False,False,True,General Public,"Maybe I'm reading the bill wrong, but I see that it's just addressing housing on page, where the hell was it? This is the Legislative Council's Digest. This is the state housing law, which is administered by the Department of Housing and Community Development, proscribes standards for buildings used by human habitation and establishes definitions for that purpose., So, if code enforcement were bringing an action against a motel for having mold, if this became law, would they have the ability, under regu, the, presumably, the regulations are promulgated, to determine whether it was mold caused by other conditions other than bad house keeping or ventilation substandard vent, ventilation.","Yeah, we have...","{747363, 747351}",794,False
168,168.0,False,Member,False,64.0,16076.0,False,False,False,General Public,"Thank you, next witness, one minute.","Chair Mitchell, members, my name is Chris Jensen, I'm with Resources for Independent Living, and",{5584870},6708,False
169,169.0,False,Member,False,60.0,4369.0,False,False,False,General Public,"You had pointed out that there was one very important reason for the use of the Criminal Grand Jury, and that was the concern that a witness, potentially a snitch would be fearful to step forward., Given the very narrow slice that this bill addresses, police involved shooting or excessive use of force by the officer that leads to death, that's very specific.",Yes.,"{733848, 733850}",775,False
170,170.0,False,Not In Committee,False,84.0,12796.0,False,False,False,General Public,"Thank you very much madam chair and members. Today I present AB 1051., We are accepting the amendments per the request of the Chair that would remove Section Three of the bill pertaining to the school zone violations., Human trafficking is increasing at alarming rate across the country, especially in San Diego County., Criminal street gangs have embraced pimping and human trafficing as a new revenue booster, as it now rivals narcotic sales as a major source of funding for many gangs., The crime targets our most vulnerable youth who are often recruited within the walls of the schools they attend., Unfortunately, one of our witnesses, the Superintendent of Grossmont Union High School district, was unable to attend the hearing., But he would have testified about the tragic and too frequent experience of the children in his school district, and many others across the state., The Department of State's Trafficking and Person Report 2010 includes the United States in its rankings for the first time in its 10 year history, showing the U.S. as a growing magnet for traffickers to conduct their business., This intelligence agency estimates that approximately 15,000 to 17,500 men, women, and children are trafficked into the US each year, making the US one of the top three trafficking destinations in the world. California, New York, Texas, and Nevada are the top destination states in the country., AB 1051 will add human trafficking to the list of crimes to enhance penalties for persons affiliated with the criminal street gang., Today, I have with me Alameda County District Attorney, Nancy O'Malley, to testify in support. Thank you for the opportunity to present AB 1051, and I respectfully request your aye vote.","Good morning, Madam Chair and members. I am Nancy O'Malley, the DA from Alameda County, and I have been working on this issue since 1994.","{1843650, 1843652, 1843654, 1843658, 1843660, 1843662, 1843664, 1843668, 1843674, 1843676, 1843646}",1750,False
171,171.0,False,Possible Chair,False,67.0,8264.0,False,False,False,General Public,Just want to bring it all on you.,"Sure. Well, first off, we don't take positions on any sort of bills or policies in that sense.",{586886},625,False
172,172.0,False,Not In Committee,False,36368.0,2076.0,False,False,False,General Public,"Thank you, Mr. Chair and members, good morning. I'm bringing SB 57 forth to you today. This is a measure dealing with Aliso Canyon, which as some of you may know, is the home of the largest methane blowout in US history, and right in the heart of my district., We feel this is a common sense measure that builds on the work that Senator Pavley conducted in the wake of the blowout, to make sure that the root cause analysis is complete prior to any new injections to the formation. We did take amendments in Energy Committee that we feel addresses some of the concerns about reliability. Giving the Governor or anyone he delegates authority to to address any, shortages in the near term, and assert emergency authority there. We've also taken amends and approps and appreciate the work with your staff to delete the feasibility timeline that we had prior imposed on the Public Utilities Commission which we also think is a reducer of cost. And in short, this bill will bring comfort and some certainty back to, a community that is desperately in need of it with families still sick and concerned about what the future of their communities will be. So I would respectfully ask for your aye vote at the appropriate time., And with me today I have Mark Fenstermaker with the Environmental Defense Fund, and Diana Vasquez with CEJA., And just to be clear, I do not feel that this bill is an us or them issue. This is not a matter of one standard of justice being applied to the community in Porter Ranch, and another to a community in Long Beach, or Pacoima, or Palo Alto, I think that environmental justice is indivisible, and that's why we're bringing this forward today., So thank you for your time.","Thank you, Mr. Chair, Mark Fenstermaker on behalf of Environmental Defense Fund in strong support of SB 57. EDF has spent many hours providing input to help stop the leak when it was happening, inspect the facility and in establishing protocols for re-opening the facility should that happen. And we think SB 57 is a common sense approach to provide additional resources and","{13346575, 13346576, 13346577, 13346578, 13346579, 13346580, 13346581}",27520,False
173,173.0,False,Member,False,104.0,8956.0,False,False,False,Unlabeled,"I just keep thinking anytime we can think of accomplishing several objectives, especially when we're faced with a dwindling water supply, and it may be able to leverage some of the dollars from other categories or option revenues? Anyway, something to think about.",Good point.,{1163578},1133,False
174,174.0,False,Member,False,59.0,3980.0,False,False,False,State Agency Rep,"Thank you. Appreciate the testimony from both the Auditor's office and the UC. What I would like to do, rather than go to questions immediately, is ask the Auditor's office, you have the material we were given by the UC, you've heard the testimony. I would like to give you an opportunity to rebut because it sounds like you all did a pretty poor job., And then to be fair, UC can come back and rebut what the Auditor's office tells us. So let's hear from-","I haven't seen their handouts, so I'll need to get a copy of that.","{5551489, 5551491}",6703,False
175,175.0,False,Not In Committee,False,30.0,15930.0,False,False,True,State Agency Rep,"Just following along Senator Leno's questioning, both Ms. Costa and Ms. Heiman. Rather than doing the 25 million for innovation awards, why not identify the actual awardees to add some transparency so that we actually know where the money is going? For example, we actually identified one of your grantees, which is the Long Beach Promise and identified $15 million of support for a California promise to continue the innovation and expand that innovative program. I know Senator Lara's very familiar with that program, but why not identify that approach rather than have a $25 million in a block grant that we could look at where specifically the money's going and what programs are being identified as innovative?","One distinction I would make and then I'll turn it over to analyst is that through the innovation awards, both our previous proposal and this, they were much broader based than just a promise program and although we did recognize the Long Beach promise, there are a variety, and Christian can remind me of the particular categories that we've had. All really aimed at helping improve the four year graduation rate, whereas the proposal for the 15 million is for one particular approach that has proven successful. I think part of our desire was to really look across this state and across the segments. To look at a variety of innovative approaches that might be applicable statewide.",{6879919},7171,False
176,176.0,False,Not In Committee,False,83.0,431.0,False,True,False,General Public,Thank you. Is there anyone else in opposition? With testimony? Please come to the mic then and state your name and your organization.,"Thank you Assembly Member, Alice Kessler here representing the California Academy of Family Physicians. We are in opposition to the bill. Thank you.",{1291267},1248,False
177,177.0,False,Not In Committee,False,70.0,16183.0,False,False,True,General Public,Some of the folks at the [UNKNOWN] have been making the case that this is just an unfair system. Do you believe arbitration to be patently unfair?,"I don't take a position on that. I do it and we provide- I understand, you're asking me for a personal opinion and I'm not going to give it. I represent a company, and we do arbitration in accordance with the law the best way possible.",{4100011},5291,False
178,178.0,False,Member,False,100.0,3466.0,False,False,True,LAO,"And is there a reason that this isn't funding that might be directed towards specific proposals? Is there a reason why it's just sort of as each campus needs, rather than some of the directives that the state has put into place previously?","I'd probably have to defer to the administration on the rationale for their proposal, but our thinking is that colleges do face a variety of pressures, everything from pensions to other sorts of cost increases.",{13177079},27398,False
179,179.0,False,Member,False,86.0,11742.0,False,False,False,General Public,"So, what I heard you say is that the limitations of our transmission infrastructure prevent us from regionally load bouncing to the degree we would like to and that's why we need to target geographically.","I think so. Though I'd go a little further. I think what you may be implying is a term that I just recently Learned, which is copper plating. Which is having a distribution transmission grid, where everything flows freely in every single direction, and that would be an ideal if you didn't care about costs.",{2474820},2856,True
180,180.0,False,Not In Committee,False,80.0,431.0,False,False,False,General Public,Thank you so much. Witness in support.,Thank you Mr. Chairman and members.,{2545304},4132,False
181,181.0,False,Member,False,7.0,14856.0,False,False,False,General Public,"File Items 18-22 will pass and retain. File item 23, AB 661. The clerk will read.","Assembly Bill 661 by Assemblymember Mathis, an act relating to local government.",{3552888},4595,False
